,cate,product,cost,review_star,review,tag
378,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,"I purchased this card for my daughter’s birthday. It was perfect and a fun surprise for my daughter.
Recommend for any Taylor Swift fan!",positive
379,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,High quality construction and art.,positive
380,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,4,"Bought this for my son’s girlfriend, she is a huge Taylor Swift fan. Really cute card, nice card stock and vibrant coloring. Shipping was delayed by one day but it still made it in time.",positive
381,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,It’s the same quality you could get at the store it did not disappoint!,positive
382,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,This was a really thick and nicely printed birth-tay card! As previous reviews i believe the ink would have smeared so i used sharpie. That would not have deterred the purchase. The look on my daughters face when she saw the card was worth it 💛,positive
383,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,It’s very nice:) pretty on the back❤️💙,positive
384,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,4,The card is plastic or really glossy card stock not paper so ink can smear. Just a heads up.,positive
385,Handmade Products,Taylor Swift Inspired Parody Birthday Card Birth-TAY 5x7 inches w/Envelope,$6.99,5,Super cute!,positive
386,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,4,"These are too small to insert and close on an adult earlobe; I needed help! They still aren't closed fully and look cheesy if the opening moves forward. I would say they could work for kids, but to get them in and closed is nearly impossible…
Upside: the low profile makes them comfortable.",positive
387,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,5,"Very easy to put in, and comfortable for near permanent wear. Ordered multiple pairs in various sized for all my piercings.
Gotten multiple compliments and already had 2 friends also buy some because of my recommendation.",positive
388,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,5,Perfect fit. Very pleased!,positive
389,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,5,Bought these for my wife. Simple yet perfect she wears them during jiu jitsu and no problems.,positive
390,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,3,"I only received one upon arrival in the mail, it’s very beautiful and thin but I wish I had the pair instead of one lol",fair
391,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,5,They are very nice but smaller than I was looking for. I think they are fine for a second earring at least on me.,positive
392,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,5,"Thin and snug, just what I was looking for.",positive
393,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,3,Very very small but light and do not irritate my ears . There was no way they were going to my first hole so I wore them in my second overall they OK,fair
394,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,4,N/a,positive
395,Handmade Products,Small Gold or Sterling Silver Huggie Hoop Earrings for Women Girls Cartilage Nose Helix Tragus,$10.45 - $17.99,5, Easy to put in my ears,positive
396,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,5,"This now sits in a frame on my piano to inspire me and remind me that although some people have been making me feel less than I am (people that I nurtured and reared) and that I am someone worthy of God's love. I just pray that when the time comes, their turn is not as painful (still a mother's heart).",positive
397,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,5,Wish it had an option to by framed,positive
398,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,5,Great daily affirmation,positive
399,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,4,Was very disappointed typed on very cheap paper.. for the price you pay,positive
400,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,4,This was a nice gift for a coworker. I bought a frame and it didnt fit as well in it as I had hoped but still nice. Not bad for the price.,positive
401,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,3,Too small and still has to be framed,fair
402,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,3,"Not protected, plane poster board",fair
403,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,1,This is much smaller than what it says. It is also only a photograph that has been cropped down and printed. Very disappointed.,negative
404,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,3,"This is just a piece of laminated paper. For some reason I thought it was more than that, thought it came with the frame. For the price I could’ve bought a laminator, typed this out in Microsoft Word and laminated it myself.",fair
405,Handmade Products,"""12 Things To Always Remember""- Inspirational Wall Art- 8 x 10"" Print Wall Decor-Ready to Frame. Modern Typographic Print for Home-Office-School Decor. Great Positive Thinking Reminders!",$11.88,2,Didn't know this was just on photo paper. That's it,negative
406,Handmade Products,PARENT,$24.95,4,"I love the scent. It's very comforting and very me lol. I prefer to use a candle warmer so that candles last longer. Previously I hadn't noticed a difference in how strong the scent is when a candle is burning bs on the melter, but I do find that the scent is not very strong for this candle when I melt it.",positive
407,Handmade Products,PARENT,$24.95,5,I bought this as a gift and giftee was very happy with it and stated the odor was wonderful!,positive
408,Handmade Products,PARENT,$24.95,4,"Smelled nice, packaging/container was nice. Thought it was small for price. Gave as gift. They loved it.",positive
409,Handmade Products,PARENT,$24.95,5,This was a gift and she loved it the saying and the smell!,positive
410,Handmade Products,PARENT,$24.95,4,"Smells amazing, but be careful! The glass jar doesn't completely close no matter how much you twist the too. The candle is also a lot smaller than I thought it'd be. Glad I got it on sale because I couldn't justify spending full price for such a tiny candle",positive
411,Handmade Products,PARENT,$24.95,5,"I bought this candle as a gift to my daughter who loves candles. It's a different way to give a candle - with the zodiac message, and I know she's going to like it",positive
412,Handmade Products,PARENT,$24.95,5,This was a grift for my son. Loved how it smelled and came on time to send it to him with his gift basket!!!,positive
413,Handmade Products,PARENT,$24.95,5,My cousin loved it. She says it smells wonderful. Thank you.,positive
414,Handmade Products,PARENT,$24.95,5,Fun gift,positive
415,Handmade Products,PARENT,$24.95,5,Love it!,positive
416,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,I love the message itself. I am a 6th grade school teacher. I hung it in the hall where my female students line up to use the restroom. I'm hoping that they will read the message before looking in the mirror each day.,positive
417,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,I just really like this quote. Quality of the print is good. I gave to my son as a gift,positive
418,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,4,A nice way to display a motivating paragraph(s) of a good book. I'm happy with my purchase.,positive
419,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,"Great purchase! I actually bought this for myself, had an extra frame which fit perfectly. Looks like I spent much more than I did.",positive
420,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,"I was so excited to get this, now I just need to find a frame that will actually fit it.",positive
421,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,I bought this for an X of mine to help him think of something not negative. I don't know if it is working. But he did like it.,positive
422,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,Beautiful,positive
423,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,"Love sayings, quotes, goes beautifully with the rest of my others. Thank you",positive
424,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,4,"It made a nice gift when I framed it for a grad. However it is a from a movie script and no proof Fitzgerald ever actually aside it. Still, a nice saying.",positive
425,Handmade Products,F. Scott Fitzgerald - For What It's Worth - 11x14 Inspirational Unframed Quote Print Poster - Great Gift,$9.99 - $12.99,5,Very nice item well packaged for shipping. Good price; great service. Definitely plan to order again. Thank you.,positive
426,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,I don't often review items but these prints are flawless! High quality print and paper. I was originally going to laminate them for my classroom but decided to frame them instead because they are just too pretty. Highly recommend!!!,positive
427,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,I bought these for my office and it adds such an interesting focal point to the walls now. Be sure to by pre-matted frames and they are good to go.,positive
428,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,These were printed on quality photo paper. They were delivered in perfect condition and on time.,positive
429,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,"Bought these to hang up in my Middle school ELA classroom! They are on the small side, (8x10) but all together they make a lovely display!",positive
430,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,I was not intending on these being actual pictures. The quality is great. I put them in back frames in my office and the look fantastic.,positive
431,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,Wonderful print quality and frame ready! There was no damage in shipping and prints were flat and not mangled.,positive
432,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,4,The picture and paper quality were good. Only thing is they're all printed on the same dictionary page. Otherwise not bad.,positive
433,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,These photos are great quality,positive
434,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,5,Have these hung up in my classroom and my students and fellow teachers have commented on them and how cool they are. Asking where they can get one or who did them.,positive
435,Handmade Products,"Banksy Wall Art Set - Inspirational Quotes Room Decor - Motivational Graffiti Street Art for Teens Bedroom, Living Room, Dorm - Set of 6-8x10 each Poster Picture Prints Home Decoration",$22.95,4,"Put these on my office walls. Love the print, Banksy & concept. Great. But, the dictionary pages are the same. All 6. I guess I just assumed that each print would have different text, but not the case. Wouldn't be bad if I didn't hang them side by side.",positive
436,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,4,Only reason i didnt give it 5 stars was because they sent me the wrong color 😑 I ordered silver & received gold 🙄 Definitely exactly as described but i guess they send you what they want you to have versus what you ordered. Will order elsewhere next time.,positive
437,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,5,"I have been looking for a ring for my nose for a long time. I chose the smallest one & while it was a little difficult to insert, I love it.",positive
438,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,5,So cute and thin!,positive
439,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,4,"Edit: Didn’t fit my nose, make sure you measure your noses!!!://Thank you I got this today it was supposed to come yesterday but I’m glad I got it and it actually looks gold I’ve gotten golden hoop rings before for my nose and they look more like a silver but this one actually looks like gold so thank you",positive
440,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,3,"I have a very small nose. This nose ring’s diameter is too small for me, the end he cuffs the edge of my nostril, making it dent in. The thickness of the ring is nice and it’s relatively easy to attach but it needs to be a tad wider.",fair
441,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,5,Perfect small size! Absolutely in love,positive
442,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,5,"I have ordered so many “small” gold hoops and none of them have ever lived up to my vision except this one! Easy to put in and remove, although I do not remove it often. Comfortable, cute and does not tarnish. Very slim profile just as I wanted. I love this hoop!",positive
443,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,4,Couldn’t make this work it may have partially been my fault it seems like it was too small and I totally mangled it trying to get it in,positive
444,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,5,Ive been looking for this perfect nose ring and I FINALLY FOUND IT.,positive
445,Handmade Products,"Small Thin Gold or Sterling Silver Nose Ring Hoop for Women, Tiny Nose Piercing jewelry",$7.99 - $13.99,3,"I bought this thinking it was surgical steel but it's not, it's sterling silver. After about an hour my nose became very sore and irritated. Returning.",fair
446,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,Please buy this product. It’s awesome! Super helpful. My daughter thrives on the ability to visually see where she’s at. It’s really helpful and a good motivator. Thanks for creating this for us!,positive
447,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,"This has changed our lives and our only child, 4 year old!!",positive
448,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,Works amazing for my 5 year old twins. They do really well listening with this. Would completely recommend,positive
449,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,My little girl is very headstrong and we needed something to help with behavioral changes. This has been such a wonderful addition and helped her privileges and it’s her naughty behavior. They can also be wonderful to work with!,positive
450,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,"I ordered this behavior chart and it arrived much quicker than I anticipated for being a customized item. It is durable, sturdy, and made with quality materials. All customizations I requested were perfect. Great purchase!",positive
451,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,"It’s bright, colorful and sturdy. I’d buy again.",positive
452,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,I ordered one of these for my kids to use at home because it seems to work in the class room at school. It is super sturdy. I love that I got to personalize it with their names. They are pretty pumped about that because we never find anything with their names on it. It also got delivered quicker than it said it would be which is a plus. I will be ordering from here again.,positive
453,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,Already putting this to use in our house! Came in good time and it's great quality!,positive
454,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5,We all love this. My daughter had been acting out (new baby coming) so we wanted a way to get her to understand there were real consequences to her actions. So now she gets to start off on a great job everyday and has the opportunity to earn things at the end of the week for amazing behavior. She loves that she can move her name and takes it super seriously if she has to put it in the warning zone. It’s not huge so it’s not an eyesore. LOVE LOVE LOVE.,positive
455,Handmade Products,"Colorful Behavior Chart for Multiple Kids, 1 to 6 Custom Movable Name Pieces",$5.99,5, I absolutely love this. I received it today and my step kids love it as well. I'm hoping this helps with behavior issues. It also came with cute stickers to put on there names in which you let them pick. Will be ordering chour chart next.,positive
456,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,4,"I like the product, but it has a reverse reaction on me. Instead of making me sleepy, it's stimulating, and gives me a boost. However, it does have a relaxing effect on me.. Go for it",positive
457,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,4,As crazy as it sounds first use I did feel my stress and anxiety go away. I dont really belive in this essential oil nonsense but this product might be onto something.,positive
458,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,5,"Great for anxiety relief!!! It works immediately to calm my anxiety, and I haven't had issues with anxiety since I started using this.",positive
459,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,5,The inhaler is so easy to use and it does calm me down. I am going to order more.,positive
460,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,5,"I don't think anyone will agree with me but it smells like a orange Tootsie Pop. The scent isn't that strong, so like it says you should take 2 to 3 sniffs. It does help anxiety for me personally but it's not a cure",positive
461,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,5,I was not expecting this to work but it does and it’s very helpful.,positive
462,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,4,"I'm not sure about this product, but it does seem to do something positive. It definitely is not as effect as an anti-anxiety prescription medication, but it does seem to mildly take the edge off. One question is whether the decrease in anxiety is due to the product or the fact that using it requires the breath to be regulated. Some have commented on the smell; I found it sharp but not unpleasant.",positive
463,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,3,I’m updating my review because they went above and beyond when I received an inferior product. It turned out to be an inventory issue and not the product itself. Replacement was miles above the original and I am very happy with it! It does a good job calming me during stressful moments. Would absolutely recommend this product and business to friends!,fair
464,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,5,It's handmade and smells great! I believe it's definitely help with stress relief!,positive
465,Handmade Products,"Stress & Anxiety Relief Aromatherapy Nasal Inhaler - Personal Diffuser Sniffer Stick with Pure Undiluted Organic Essential Oils Blend - Soothes, Comforts, Boosts Mood, Reduces Worry",$9.99,3,It definitely smells great. It helps a little with the nervousness but not as good as everyone says.,fair
